Date,Open,High,Low,Close,Adj Close,Volume,Notes
7 Aug 2026,0.2500,0.2500,0.2400,0.2400,0.2400,167500,
31 Jul 2026,0.2650,0.2650,0.2550,0.2550,0.2550,19400,
24 Jul 2026,0.2550,0.2650,0.2550,0.2650,0.2650,290100,
17 Jul 2026,0.2650,0.2650,0.2400,0.2600,0.2600,256200,
10 Jul 2026,0.2650,0.2750,0.2650,0.2650,0.2650,527500,
3 Jul 2026,0.2550,0.2650,0.2550,0.2650,0.2650,597400,
26 Jun 2026,0.2500,0.2600,0.2500,0.2600,0.2600,694200,
19 Jun 2026,0.2500,0.2550,0.2500,0.2550,0.2550,511400,
12 Jun 2026,0.2500,0.2550,0.2400,0.2500,0.2500,690900,
5 Jun 2026,0.2500,0.2550,0.2400,0.2550,0.2550,751900,
29 May 2026,0.2500,0.2550,0.2450,0.2550,0.2550,654600,
22 May 2026,0.2450,0.2500,0.2300,0.2500,0.2500,486500,
15 May 2026,0.2500,0.2550,0.2500,0.2500,0.2500,192900,
8 May 2026,0.2500,0.2650,0.2500,0.2600,0.2600,267000,
1 May 2026,0.2500,0.2500,0.2450,0.2450,0.2450,24000,
24 Apr 2026,0.2500,0.2500,0.2500,0.2500,0.2500,25300,
17 Apr 2026,0.2400,0.2650,0.2400,0.2500,0.2500,149200,
10 Apr 2026,0.2550,0.2550,0.2450,0.2450,0.2450,26900,
3 Apr 2026,0.2500,0.2600,0.2500,0.2550,0.2550,158600,
27 Mar 2026,0.2700,0.2700,0.2600,0.2600,0.2600,400,
20 Mar 2026,0.2650,0.2700,0.2600,0.2700,0.2700,176500,
13 Mar 2026,0.2700,0.2800,0.2600,0.2750,0.2750,492000,
6 Mar 2026,0.2600,0.2700,0.2600,0.2700,0.2700,305700,
27 Feb 2026,0.2650,0.2700,0.2650,0.2650,0.2650,453300,
20 Feb 2026,0.2650,0.2650,0.2600,0.2650,0.2650,201400,
13 Feb 2026,0.2700,0.2700,0.2600,0.2600,0.2600,82000,
6 Feb 2026,0.2650,0.2700,0.2650,0.2700,0.2700,54500,
30 Jan 2026,0.2600,0.2750,0.2550,0.2700,0.2700,342300,
23 Jan 2026,0.2600,0.2650,0.2600,0.2650,0.2650,27400,
16 Jan 2026,0.2600,0.2650,0.2600,0.2600,0.2600,85900,
9 Jan 2026,0.2650,0.2650,0.2600,0.2600,0.2600,691300,
2 Jan 2026,0.2600,0.2600,0.2600,0.2600,0.2600,0,
26 Dec 2025,0.2600,0.2650,0.2600,0.2600,0.2600,138900,
19 Dec 2025,0.2600,0.2600,0.2600,0.2600,0.2600,140300,
12 Dec 2025,0.2550,0.2650,0.2550,0.2650,0.2650,187700,
5 Dec 2025,0.2700,0.2700,0.2550,0.2550,0.2550,146200,
28 Nov 2025,0.2650,0.2800,0.2650,0.2650,0.2650,63500,
21 Nov 2025,0.2800,0.2800,0.2650,0.2650,0.2650,51000,
14 Nov 2025,0.2700,0.2800,0.2650,0.2800,0.2800,64200,
7 Nov 2025,0.2800,0.2800,0.2650,0.2650,0.2650,84300,
4 Nov 2025,,,,,,,0.0065 Dividend
31 Oct 2025,0.2750,0.2800,0.2700,0.2750,0.2684,216600,
24 Oct 2025,0.2750,0.2800,0.2750,0.2800,0.2732,12500,
17 Oct 2025,0.2750,0.2750,0.2700,0.2750,0.2684,103900,
10 Oct 2025,0.2800,0.2900,0.2750,0.2750,0.2684,706000,
3 Oct 2025,0.2800,0.2900,0.2800,0.2850,0.2781,93200,
26 Sep 2025,0.2750,0.2800,0.2700,0.2800,0.2732,320600,
19 Sep 2025,0.2800,0.2800,0.2700,0.2800,0.2732,52700,
12 Sep 2025,0.2800,0.2850,0.2750,0.2800,0.2732,8500,
5 Sep 2025,0.2950,0.2950,0.2600,0.2800,0.2732,22600,
29 Aug 2025,0.2900,0.2950,0.2750,0.2950,0.2879,440400,
22 Aug 2025,0.2700,0.2900,0.2600,0.2900,0.2830,46300,
15 Aug 2025,0.2700,0.2750,0.2600,0.2700,0.2635,30400,
8 Aug 2025,0.2650,0.2700,0.2650,0.2700,0.2635,32300,
1 Aug 2025,0.2850,0.2850,0.2650,0.2650,0.2586,52200,
25 Jul 2025,0.2800,0.2850,0.2700,0.2850,0.2781,263600,
18 Jul 2025,0.2750,0.2800,0.2700,0.2800,0.2732,27500,
11 Jul 2025,0.2750,0.2750,0.2650,0.2650,0.2586,112400,
4 Jul 2025,0.2800,0.2800,0.2700,0.2750,0.2684,179000,
27 Jun 2025,0.2800,0.2800,0.2700,0.2700,0.2635,238900,
20 Jun 2025,0.2700,0.2800,0.2700,0.2800,0.2732,44400,
13 Jun 2025,0.2800,0.2800,0.2700,0.2700,0.2635,15200,
6 Jun 2025,0.2850,0.2850,0.2800,0.2800,0.2732,28200,
30 May 2025,0.2850,0.2850,0.2850,0.2850,0.2781,71900,
23 May 2025,0.2800,0.2800,0.2800,0.2800,0.2732,0,
16 May 2025,0.2500,0.2800,0.2500,0.2800,0.2732,3800,
9 May 2025,0.2750,0.2800,0.2550,0.2700,0.2635,8900,
2 May 2025,0.2800,0.2800,0.2800,0.2800,0.2732,0,
25 Apr 2025,0.2800,0.2800,0.2800,0.2800,0.2732,0,
18 Apr 2025,0.2850,0.2850,0.2800,0.2800,0.2732,2000,
11 Apr 2025,0.2850,0.2850,0.2850,0.2850,0.2781,0,
4 Apr 2025,0.2850,0.2850,0.2850,0.2850,0.2781,0,
28 Mar 2025,0.2850,0.2850,0.2850,0.2850,0.2781,0,
21 Mar 2025,0.2550,0.2850,0.2500,0.2850,0.2781,27700,
14 Mar 2025,0.2600,0.2600,0.2500,0.2500,0.2440,116100,
7 Mar 2025,0.2800,0.2800,0.2600,0.2600,0.2537,18400,
28 Feb 2025,0.2850,0.2900,0.2600,0.2900,0.2830,13400,
25 Feb 2025,,,,,,,0.0084 Dividend
21 Feb 2025,0.2850,0.2850,0.2750,0.2850,0.2699,22400,
14 Feb 2025,0.2700,0.2850,0.2700,0.2850,0.2699,33000,
7 Feb 2025,0.2700,0.2700,0.2700,0.2700,0.2557,9900,
31 Jan 2025,0.2850,0.2850,0.2650,0.2750,0.2604,10500,
24 Jan 2025,0.2700,0.2850,0.2700,0.2850,0.2699,15300,
17 Jan 2025,0.2750,0.2750,0.2700,0.2700,0.2557,40700,
10 Jan 2025,0.2900,0.2950,0.2750,0.2750,0.2604,182200,
3 Jan 2025,0.2900,0.2900,0.2800,0.2900,0.2746,187300,
27 Dec 2024,0.2850,0.2950,0.2850,0.2950,0.2793,10000,
20 Dec 2024,0.2950,0.2950,0.2850,0.2850,0.2699,136300,
13 Dec 2024,0.2950,0.3000,0.2950,0.2950,0.2793,17100,
6 Dec 2024,0.3050,0.3100,0.2900,0.2950,0.2793,120500,
29 Nov 2024,0.3050,0.3100,0.2950,0.3050,0.2888,7000,
22 Nov 2024,0.2950,0.3150,0.2950,0.3050,0.2888,11700,
15 Nov 2024,0.3150,0.3150,0.2950,0.2950,0.2793,66900,
8 Nov 2024,0.3200,0.3250,0.2900,0.3150,0.2983,60900,
6 Nov 2024,,,,,,,0.0066 Dividend
1 Nov 2024,0.3150,0.3150,0.3150,0.3150,0.2921,1000,
25 Oct 2024,0.3150,0.3150,0.3150,0.3150,0.2921,58100,
18 Oct 2024,0.3150,0.3150,0.3150,0.3150,0.2921,5400,
11 Oct 2024,0.3300,0.3300,0.3150,0.3150,0.2921,6700,
4 Oct 2024,0.3150,0.3300,0.3150,0.3300,0.3060,64300,
27 Sep 2024,0.3300,0.3300,0.3200,0.3200,0.2968,4000,
20 Sep 2024,0.3300,0.3300,0.3300,0.3300,0.3060,200,
13 Sep 2024,0.3250,0.3300,0.3150,0.3150,0.2921,27600,
6 Sep 2024,0.3300,0.3350,0.3150,0.3200,0.2968,47000,
30 Aug 2024,0.3250,0.3350,0.3250,0.3300,0.3060,25500,
23 Aug 2024,0.3250,0.3250,0.3250,0.3250,0.3014,0,
16 Aug 2024,0.3300,0.3300,0.3050,0.3250,0.3014,28600,
9 Aug 2024,0.3150,0.3300,0.3150,0.3250,0.3014,16700,
2 Aug 2024,0.3400,0.3400,0.3150,0.3150,0.2921,14600,
26 Jul 2024,0.3300,0.3300,0.3300,0.3300,0.3060,6000,
19 Jul 2024,0.3300,0.3300,0.3150,0.3300,0.3060,14700,
12 Jul 2024,0.3300,0.3300,0.3300,0.3300,0.3060,2900,
5 Jul 2024,0.3300,0.3600,0.3150,0.3300,0.3060,95000,
28 Jun 2024,0.3100,0.3300,0.3100,0.3300,0.3060,41700,
21 Jun 2024,0.3150,0.3250,0.3150,0.3250,0.3014,5500,
14 Jun 2024,0.3150,0.3150,0.3150,0.3150,0.2921,0,
7 Jun 2024,0.3050,0.3300,0.3050,0.3150,0.2921,7800,
31 May 2024,0.3050,0.3500,0.3050,0.3500,0.3246,63700,
24 May 2024,0.3000,0.3100,0.2950,0.3050,0.2829,77400,
17 May 2024,0.3050,0.3050,0.3000,0.3000,0.2782,18700,
10 May 2024,0.3050,0.3050,0.3050,0.3050,0.2829,4300,
3 May 2024,0.3050,0.3050,0.3000,0.3050,0.2829,81100,
26 Apr 2024,0.3050,0.3100,0.3000,0.3000,0.2782,6500,
19 Apr 2024,0.3100,0.3100,0.3000,0.3100,0.2875,127400,
12 Apr 2024,0.3300,0.3300,0.3000,0.3000,0.2782,22300,
5 Apr 2024,0.3300,0.3300,0.3100,0.3300,0.3060,13900,
29 Mar 2024,0.3300,0.3300,0.3300,0.3300,0.3060,0,
22 Mar 2024,0.3300,0.3300,0.3300,0.3300,0.3060,200,
15 Mar 2024,0.3250,0.3300,0.3250,0.3300,0.3060,39600,
